activity_nr,opt_type,opt_id,opt_value,opt_info_id,load_dt
341165363,N,8,SIGCASE,,2020-08-17 00:28:12 EDT
341165629,N,11,LOG770421,,2020-08-17 00:28:12 EDT
341165850,N,16,FORM,,2020-08-17 00:28:12 EDT
341165983,N,9,100%,,2020-08-17 00:28:12 EDT
341166049,N,1,318035763,,2020-08-17 00:28:12 EDT
341166056,N,1,318035763,,2020-08-17 00:28:12 EDT
341166304,N,22,MANCAN,,2020-08-17 00:28:12 EDT
341166304,N,22,ATRIUM,,2020-08-17 00:28:12 EDT
341166726,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341166775,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341166809,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341166841,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341166858,N,16,COMTOWER,,2020-08-17 00:28:12 EDT
341167245,N,6,LAB,,2020-08-17 00:28:12 EDT
341167245,N,22,PRIME LABOR SERVICES LLC,,2020-08-17 00:28:12 EDT
341167245,N,22,"HW STAFFING, INC,",,2020-08-17 00:28:12 EDT
341167245,N,22,"EXPERT STAFFING HC, INC.",,2020-08-17 00:28:12 EDT
341167310,N,16,RESCON,,2020-08-17 00:28:12 EDT
341167344,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341167609,N,5,IAQOTHER,,2020-08-17 00:28:12 EDT
341167609,N,6,LAB,,2020-08-17 00:28:12 EDT
341167625,N,1,1116762,,2020-08-17 00:28:12 EDT
341167740,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341167997,N,10,IMMLANG-N,,2020-08-17 00:28:12 EDT
341168011,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341168144,N,11,LOG772081,,2020-08-17 00:28:12 EDT
341168276,N,15,GEOCSA,,2020-08-17 00:28:12 EDT
341168284,N,16,RESCON,,2020-08-17 00:28:12 EDT
341168482,N,10,IMMLANG-N,,2020-08-17 00:28:12 EDT
341168649,N,16,LEAD,,2020-08-17 00:28:12 EDT
341168722,N,22,HRDC,,2020-08-17 00:28:12 EDT
341169209,N,1,318030095,,2020-08-17 00:28:12 EDT
341169217,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341169225,N,1,318030095,,2020-08-17 00:28:12 EDT
341169233,N,1,318030095,,2020-08-17 00:28:12 EDT
341169241,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341169258,N,16,LEAD,,2020-08-17 00:28:12 EDT
341169282,N,1,317971034,,2020-08-17 00:28:12 EDT
341169290,N,9,100%,,2020-08-17 00:28:12 EDT
341169373,N,5,IAQOTHER,,2020-08-17 00:28:12 EDT
341169522,N,1,318036043,,2020-08-17 00:28:12 EDT
341169530,N,1,318036050,,2020-08-17 00:28:12 EDT
341169563,N,16,RESCON,,2020-08-17 00:28:12 EDT
341169688,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341169688,N,2,TB,,2020-08-17 00:28:12 EDT
341169688,N,3,NURSING-HOSP,,2020-08-17 00:28:12 EDT
341169688,N,3,OTHER,,2020-08-17 00:28:12 EDT
341169688,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341169696,N,22,"CLEAN AMERIKA, INC.",,2020-08-17 00:28:12 EDT
341169712,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341169803,N,4,ATAR,,2020-08-17 00:28:12 EDT
341169860,N,6,LAB,,2020-08-17 00:28:12 EDT
341169969,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341169985,N,11,LOG768431,,2020-08-17 00:28:12 EDT
341170017,N,4,ATAR,,2020-08-17 00:28:12 EDT
341170090,N,8,SIGCASE,,2020-08-17 00:28:12 EDT
341170272,N,10,IMMLANG-N,,2020-08-17 00:28:12 EDT
341170520,N,16,RESCON,,2020-08-17 00:28:12 EDT
341170744,N,16,RESCON,,2020-08-17 00:28:12 EDT
341170801,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341170850,N,3,BACK,,2020-08-17 00:28:12 EDT
341170850,N,3,ERGO-CIT,,2020-08-17 00:28:12 EDT
341170850,N,11,LOG765901,,2020-08-17 00:28:12 EDT
341170850,N,11,LOG772431,,2020-08-17 00:28:12 EDT
341170850,N,11,LOG772461,,2020-08-17 00:28:12 EDT
341170850,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341170884,N,9,100%,,2020-08-17 00:28:12 EDT
341170991,N,9,100%,,2020-08-17 00:28:12 EDT
341171098,N,16,RESCON,,2020-08-17 00:28:12 EDT
341171270,N,4,ATAR,,2020-08-17 00:28:12 EDT
341171429,N,4,ATAR,,2020-08-17 00:28:12 EDT
341171429,N,5,IAQOTHER,,2020-08-17 00:28:12 EDT
341171429,N,6,LAB,,2020-08-17 00:28:12 EDT
341171528,N,4,EVAL,,2020-08-17 00:28:12 EDT
341171528,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341171544,N,9,100%,,2020-08-17 00:28:12 EDT
341171551,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341171874,N,10,IMMLANG-N,,2020-08-17 00:28:12 EDT
341171924,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341172047,N,16,LEAD,,2020-08-17 00:28:12 EDT
341172054,N,1,318010915,,2020-08-17 00:28:12 EDT
341172054,N,6,479997,,2020-08-17 00:28:12 EDT
341172104,N,1,318036126,,2020-08-17 00:28:12 EDT
341172120,N,1,318036134,,2020-08-17 00:28:12 EDT
341172138,N,1,318036134,,2020-08-17 00:28:12 EDT
341172153,N,10,IMMLANG-N,,2020-08-17 00:28:12 EDT
341172310,N,6,LAB,,2020-08-17 00:28:12 EDT
341172385,N,9,100%,,2020-08-17 00:28:12 EDT
341172450,N,6,LAB,,2020-08-17 00:28:12 EDT
341172500,N,16,PWRPRESS,,2020-08-17 00:28:12 EDT
341172617,N,3,ERGO-LTR,,2020-08-17 00:28:12 EDT
341172757,N,16,RESCON,,2020-08-17 00:28:12 EDT
341172880,N,11,PORTLAND,,2020-08-17 00:28:12 EDT
341172898,N,14,"FOCUS,S",,2020-08-17 00:28:12 EDT
341172997,N,9,100%,,2020-08-17 00:28:12 EDT
341173045,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341173201,N,5,IAQOTHER,,2020-08-17 00:28:12 EDT
341173201,N,6,LAB,,2020-08-17 00:28:12 EDT
341173359,N,4,ATAR,,2020-08-17 00:28:12 EDT
341173532,N,4,ATAR,,2020-08-17 00:28:12 EDT
341173748,N,9,100%,,2020-08-17 00:28:12 EDT
341174142,N,6,LAB,,2020-08-17 00:28:12 EDT
341174167,N,22,APS,,2020-08-17 00:28:12 EDT
341174175,N,22,APS,,2020-08-17 00:28:12 EDT
341174225,N,4,ATAR,,2020-08-17 00:28:12 EDT
341174340,N,4,ATAR,,2020-08-17 00:28:12 EDT
341174381,N,6,LAB,,2020-08-17 00:28:12 EDT
341174381,N,16,LEAD,,2020-08-17 00:28:12 EDT
341174522,N,16,RESCON,,2020-08-17 00:28:12 EDT
341174621,N,9,100%,,2020-08-17 00:28:12 EDT
341175008,N,3,ERGO-LTR,,2020-08-17 00:28:12 EDT
341175206,N,16,FORM,,2020-08-17 00:28:12 EDT
341175297,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341175313,N,1,318010790,,2020-08-17 00:28:12 EDT
341175339,N,1,318036217,,2020-08-17 00:28:12 EDT
341175669,N,16,RESCON,,2020-08-17 00:28:12 EDT
341175685,N,4,ATAR,,2020-08-17 00:28:12 EDT
341175693,N,6,LAB,,2020-08-17 00:28:12 EDT
341175701,N,16,RESCON,,2020-08-17 00:28:12 EDT
341175727,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341175784,N,22,WITH PARTNERS,,2020-08-17 00:28:12 EDT
341175800,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341175891,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341175933,N,11,PORTLAND,,2020-08-17 00:28:12 EDT
341175933,N,16,RESCON,,2020-08-17 00:28:12 EDT
341176089,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341176113,N,4,ATAR,,2020-08-17 00:28:12 EDT
341176238,N,3,BACK,,2020-08-17 00:28:12 EDT
341176238,N,3,NURSING-HOSP,,2020-08-17 00:28:12 EDT
341176238,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341176329,N,22,"ELWOOD STAFFING, INC.",,2020-08-17 00:28:12 EDT
341176337,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341176568,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341176840,N,1,1117684,,2020-08-17 00:28:12 EDT
341176873,N,1,1117684,,2020-08-17 00:28:12 EDT
341176964,N,11,LOG2511,,2020-08-17 00:28:12 EDT
341177103,N,11,LOG771921,,2020-08-17 00:28:12 EDT
341177129,N,4,ATAR,,2020-08-17 00:28:12 EDT
341177202,N,2,HEATGI,,2020-08-17 00:28:12 EDT
341177236,N,5,IAQOTHER,,2020-08-17 00:28:12 EDT
341177236,N,6,LAB,,2020-08-17 00:28:12 EDT
341177376,N,88,EUSIGCASE,,2020-08-17 00:28:12 EDT
341177376,N,8,SIGCASE,,2020-08-17 00:28:12 EDT
341177400,N,9,100%,,2020-08-17 00:28:12 EDT
341177731,N,22,ACLOCHE,,2020-08-17 00:28:12 EDT
341177731,N,8,SIGCASE,,2020-08-17 00:28:12 EDT
341177731,N,22,ATRIUM PERSONNEL,,2020-08-17 00:28:12 EDT
341177731,N,22,IFORCE,,2020-08-17 00:28:12 EDT
341177731,N,22,BUCKEYE SKILLED TRADES,,2020-08-17 00:28:12 EDT
341177731,N,22,EMPLOYERS OVERLOAD,,2020-08-17 00:28:12 EDT
341177731,N,22,KELLY SERVICES,,2020-08-17 00:28:12 EDT
341177897,N,4,ATAR,,2020-08-17 00:28:12 EDT
341178762,N,1,317971034,,2020-08-17 00:28:12 EDT
341178887,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341178986,N,9,IMMINENT,,2020-08-17 00:28:12 EDT
341179059,N,16,LEAD,,2020-08-17 00:28:12 EDT
341179083,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341179208,N,6,LAB,,2020-08-17 00:28:12 EDT
341179240,N,16,RESCON,,2020-08-17 00:28:12 EDT
341179281,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341179372,N,22,SOLUTION STAFFING,,2020-08-17 00:28:12 EDT
341179737,N,6,PSMY,,2020-08-17 00:28:12 EDT
341179752,N,16,RESCON,,2020-08-17 00:28:12 EDT
341179802,N,3,NURSING-HOSP,,2020-08-17 00:28:12 EDT
341179851,N,16,RESCON,,2020-08-17 00:28:12 EDT
341179935,N,16,LEAD,,2020-08-17 00:28:12 EDT
341180172,N,4,ATAR,,2020-08-17 00:28:12 EDT
341180180,N,6,LAB,,2020-08-17 00:28:12 EDT
341180206,N,16,RESCON,,2020-08-17 00:28:12 EDT
341180271,N,16,RESCON,,2020-08-17 00:28:12 EDT
341180297,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341180388,N,16,RESCON,,2020-08-17 00:28:12 EDT
341180412,N,5,IAQVENT,,2020-08-17 00:28:12 EDT
341180453,N,16,RESCON,,2020-08-17 00:28:12 EDT
341180537,N,4,EVAL,,2020-08-17 00:28:12 EDT
341180537,N,6,LAB,,2020-08-17 00:28:12 EDT
341180719,N,2,IWIPE,,2020-08-17 00:28:12 EDT
341180743,N,6,LAB,,2020-08-17 00:28:12 EDT
341180776,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341180776,N,3,NURSING-HOSP,,2020-08-17 00:28:12 EDT
341180917,N,6,LAB,,2020-08-17 00:28:12 EDT
341180958,N,4,ATAR,,2020-08-17 00:28:12 EDT
341180966,N,6,LAB,,2020-08-17 00:28:12 EDT
341180966,N,16,LEAD,,2020-08-17 00:28:12 EDT
341181055,N,16,LEAD,,2020-08-17 00:28:12 EDT
341181113,N,8,SIGCASE,,2020-08-17 00:28:12 EDT
341181188,N,3,NURSING-HOSP,,2020-08-17 00:28:12 EDT
341181188,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341181188,N,6,LAB,,2020-08-17 00:28:12 EDT
341181246,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341181246,N,16,LEAD,,2020-08-17 00:28:12 EDT
341181261,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341181261,N,16,LEAD,,2020-08-17 00:28:12 EDT
341181279,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341181279,N,16,LEAD,,2020-08-17 00:28:12 EDT
341181311,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341181337,N,2,ABRASIVE,,2020-08-17 00:28:12 EDT
341181352,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341181683,N,16,RESCON,,2020-08-17 00:28:12 EDT
341181766,N,1,318030947,,2020-08-17 00:28:12 EDT
341181790,N,1,317897676,,2020-08-17 00:28:12 EDT
341181808,N,1,317897676,,2020-08-17 00:28:12 EDT
341181816,N,1,317897692,,2020-08-17 00:28:12 EDT
341181824,N,1,317897692,,2020-08-17 00:28:12 EDT
341181832,N,1,317897692,,2020-08-17 00:28:12 EDT
341181840,N,1,317897692,,2020-08-17 00:28:12 EDT
341181865,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341181881,N,1,317972875,,2020-08-17 00:28:12 EDT
341181899,N,1,317972875,,2020-08-17 00:28:12 EDT
341181907,N,1,317972875,,2020-08-17 00:28:12 EDT
341181915,N,1,317972875,,2020-08-17 00:28:12 EDT
341181923,N,1,317972875,,2020-08-17 00:28:12 EDT
341181931,N,1,317972875,,2020-08-17 00:28:12 EDT
341181956,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341182053,N,9,100%,,2020-08-17 00:28:12 EDT
341182111,N,1,318011004,,2020-08-17 00:28:12 EDT
341182152,N,1,318036357,,2020-08-17 00:28:12 EDT
341182160,N,1,318036357,,2020-08-17 00:28:12 EDT
341182210,N,16,RESCON,,2020-08-17 00:28:12 EDT
341182236,N,16,RESCON,,2020-08-17 00:28:12 EDT
341182244,N,16,RESCON,,2020-08-17 00:28:12 EDT
341182301,N,16,RESCON,,2020-08-17 00:28:12 EDT
341182319,N,16,RESCON,,2020-08-17 00:28:12 EDT
341182335,N,14,"FOCUS,S",,2020-08-17 00:28:12 EDT
341182483,N,3,NURSING-HOSP,,2020-08-17 00:28:12 EDT
341182657,N,8,SIGCASE,,2020-08-17 00:28:12 EDT
341183028,N,9,100%,,2020-08-17 00:28:12 EDT
341183358,N,16,RESCON,,2020-08-17 00:28:12 EDT
341183374,N,16,LEAD,,2020-08-17 00:28:12 EDT
341183374,N,6,LAB,,2020-08-17 00:28:12 EDT
341183440,N,10,IMMLANG-N,,2020-08-17 00:28:12 EDT
341183614,N,6,PSMP,,2020-08-17 00:28:12 EDT
341183739,N,6,LAB,,2020-08-17 00:28:12 EDT
341183747,N,16,LEAD,,2020-08-17 00:28:12 EDT
341183747,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341183994,N,21,SHUTDOWN,,2020-08-17 00:28:12 EDT
341184000,N,3,NURSING-HOSP,,2020-08-17 00:28:12 EDT
341184109,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341184422,N,8,SIGCASE,,2020-08-17 00:28:12 EDT
341184497,N,4,ATAR,,2020-08-17 00:28:12 EDT
341184539,N,9,100%,,2020-08-17 00:28:12 EDT
341184646,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341184653,N,9,100%,,2020-08-17 00:28:12 EDT
341184752,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341184810,N,5,IAQVENT,,2020-08-17 00:28:12 EDT
341184851,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341184851,N,3,BACK,,2020-08-17 00:28:12 EDT
341184877,N,4,ATAR,,2020-08-17 00:28:12 EDT
341184885,N,3,NURSING-HOSP,,2020-08-17 00:28:12 EDT
341184885,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341184927,N,4,ATAR,,2020-08-17 00:28:12 EDT
341185098,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341185098,N,22,"MSG STAFFING, INC",,2020-08-17 00:28:12 EDT
341185098,N,3,NURSING-HOSP,,2020-08-17 00:28:12 EDT
341185254,N,1,317897544,,2020-08-17 00:28:12 EDT
341185262,N,1,317897577,,2020-08-17 00:28:12 EDT
341185304,N,1,317972438,,2020-08-17 00:28:12 EDT
341185437,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341185460,N,1,318011194,,2020-08-17 00:28:12 EDT
341185486,N,1,318036365,,2020-08-17 00:28:12 EDT
341185817,N,9,IMMINENT,,2020-08-17 00:28:12 EDT
341186054,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341186278,N,9,IMMINENT,,2020-08-17 00:28:12 EDT
341186476,N,22,PROTOCALL STAFFING,,2020-08-17 00:28:12 EDT
341186476,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341186542,N,22,PROTOCALL STAFFING,,2020-08-17 00:28:12 EDT
341186542,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341186641,N,4,EVAL,,2020-08-17 00:28:12 EDT
341186658,N,9,IMMINENT,,2020-08-17 00:28:12 EDT
341186716,N,11,LOG30182042,,2020-08-17 00:28:12 EDT
341186864,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341187045,N,6,LAB,,2020-08-17 00:28:12 EDT
341187045,N,2,IWIPE,,2020-08-17 00:28:12 EDT
341187177,N,10,IMMLANG-N,,2020-08-17 00:28:12 EDT
341187201,N,6,LAB,,2020-08-17 00:28:12 EDT
341187235,N,10,IMMLANG-N,,2020-08-17 00:28:12 EDT
341187276,N,16,LEAD,,2020-08-17 00:28:12 EDT
341187326,N,6,LAB,,2020-08-17 00:28:12 EDT
341187649,N,10,IMMLANG-Y,,2020-08-17 00:28:12 EDT
341187797,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341187839,N,22,MASIS STAFFING,,2020-08-17 00:28:12 EDT
341187904,N,10,IMMLANG-N,,2020-08-17 00:28:12 EDT
341188084,N,6,LAB,,2020-08-17 00:28:12 EDT
341188639,N,16,LEAD,,2020-08-17 00:28:12 EDT
341188803,N,1,318012432,,2020-08-17 00:28:12 EDT
341188811,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341188860,N,1,318036456,,2020-08-17 00:28:12 EDT
341188878,N,1,318036456,,2020-08-17 00:28:12 EDT
341188985,N,2,IWIPE,,2020-08-17 00:28:12 EDT
341189017,N,9,100%,,2020-08-17 00:28:12 EDT
341189140,N,11,LOG30183952,,2020-08-17 00:28:12 EDT
341189140,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341189140,N,11,LOG776301,,2020-08-17 00:28:12 EDT
341189140,N,11,LOG30184122,,2020-08-17 00:28:12 EDT
341189405,N,11,LOG1832,,2020-08-17 00:28:12 EDT
341189413,N,5,IAQOTHER,,2020-08-17 00:28:12 EDT
341190031,N,16,RESCON,,2020-08-17 00:28:12 EDT
341190536,N,8,SIGCASE,,2020-08-17 00:28:12 EDT
341190734,N,9,100%,,2020-08-17 00:28:12 EDT
341190791,N,4,ATAR,,2020-08-17 00:28:12 EDT
341190932,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341191088,N,4,ATAR,,2020-08-17 00:28:12 EDT
341191104,N,3,BACK,,2020-08-17 00:28:12 EDT
341191260,N,6,LAB,,2020-08-17 00:28:12 EDT
341191336,N,16,PWRPRESS,,2020-08-17 00:28:12 EDT
341191351,N,4,ATAR,,2020-08-17 00:28:12 EDT
341191708,N,16,RESCON,,2020-08-17 00:28:12 EDT
341191724,N,16,RESCON,,2020-08-17 00:28:12 EDT
341191815,N,6,LAB,,2020-08-17 00:28:12 EDT
341191914,N,1,317897759,,2020-08-17 00:28:12 EDT
341191955,N,1,317897791,,2020-08-17 00:28:12 EDT
341191963,N,1,317897791,,2020-08-17 00:28:12 EDT
341191971,N,1,317897759,,2020-08-17 00:28:12 EDT
341191989,N,1,317897759,,2020-08-17 00:28:12 EDT
341191997,N,1,317897841,,2020-08-17 00:28:12 EDT
341192003,N,1,317897841,,2020-08-17 00:28:12 EDT
341192052,N,9,IMMINENT,,2020-08-17 00:28:12 EDT
341192276,N,10,IMMLANG-N,,2020-08-17 00:28:12 EDT
341192292,N,1,318036555,,2020-08-17 00:28:12 EDT
341192425,N,4,EVAL,,2020-08-17 00:28:12 EDT
341192425,N,2,TB,,2020-08-17 00:28:12 EDT
341192557,N,4,ATAR,,2020-08-17 00:28:12 EDT
341192607,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341192656,N,14,"FOCUS,C,002",,2020-08-17 00:28:12 EDT
341192664,N,16,RESCON,,2020-08-17 00:28:12 EDT
341192680,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341192789,N,22,MANCAN,,2020-08-17 00:28:12 EDT
341192789,N,22,ALLIANCE STAFFING,,2020-08-17 00:28:12 EDT
341192805,N,16,RESCON,,2020-08-17 00:28:12 EDT
341192862,N,3,ERGO-LTR,,2020-08-17 00:28:12 EDT
341192904,N,16,RESCON,,2020-08-17 00:28:12 EDT
341193001,N,16,RESCON,,2020-08-17 00:28:12 EDT
341193043,N,16,RESCON,,2020-08-17 00:28:12 EDT
341193050,N,16,RESCON,,2020-08-17 00:28:12 EDT
341193084,N,6,LAB,,2020-08-17 00:28:12 EDT
341193084,N,11,LOG762641,,2020-08-17 00:28:12 EDT
341193126,N,4,ATAR,,2020-08-17 00:28:12 EDT
341193167,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341193167,N,2,TB,,2020-08-17 00:28:12 EDT
341193183,N,16,LEAD,,2020-08-17 00:28:12 EDT
341193340,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341193381,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341193795,N,9,100%,,2020-08-17 00:28:12 EDT
341193837,N,2,TB,,2020-08-17 00:28:12 EDT
341193837,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341193845,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341193860,N,22,INFINITY,,2020-08-17 00:28:12 EDT
341193860,N,22,CAREER CONCEPTS,,2020-08-17 00:28:12 EDT
341193860,N,22,MOSICO,,2020-08-17 00:28:12 EDT
341193860,N,22,ADVANCED PLACEMENT,,2020-08-17 00:28:12 EDT
341194124,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341194215,N,4,ATAR,,2020-08-17 00:28:12 EDT
341194389,N,22,PEOPLE LINK STAFFING SOLUTIONS,,2020-08-17 00:28:12 EDT
341194439,N,9,100%,,2020-08-17 00:28:12 EDT
341194637,N,9,IMMINENT,,2020-08-17 00:28:12 EDT
341194769,N,6,LAB,,2020-08-17 00:28:12 EDT
341194769,N,2,IWIPE,,2020-08-17 00:28:12 EDT
341194868,N,14,"FOCUS,S",,2020-08-17 00:28:12 EDT
341194900,N,4,ATAR,,2020-08-17 00:28:12 EDT
341195238,N,6,PSMP,,2020-08-17 00:28:12 EDT
341195386,N,1,318031382,,2020-08-17 00:28:12 EDT
341195386,N,14,"FOCUS,S",,2020-08-17 00:28:12 EDT
341195394,N,1,318031382,,2020-08-17 00:28:12 EDT
341195394,N,14,"FOCUS,C,1",,2020-08-17 00:28:12 EDT
341195428,N,1,317897874,,2020-08-17 00:28:12 EDT
341195436,N,10,IMMLANG-Y,,2020-08-17 00:28:12 EDT
341195519,N,9,100%,,2020-08-17 00:28:12 EDT
341195626,N,16,LEAD,,2020-08-17 00:28:12 EDT
341195642,N,10,IMMLANG-N,,2020-08-17 00:28:12 EDT
341195642,N,16,VIOLENCE,,2020-08-17 00:28:12 EDT
341195659,N,1,318011145,,2020-08-17 00:28:12 EDT
341195741,N,1,318036670,,2020-08-17 00:28:12 EDT
341195774,N,16,RESCON,,2020-08-17 00:28:12 EDT
341195808,N,4,VPP-P,,2020-08-17 00:28:12 EDT
341196111,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341196111,N,2,TB,,2020-08-17 00:28:12 EDT
341196152,N,9,100%,,2020-08-17 00:28:12 EDT
341196186,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341196228,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341196285,N,8,SIGCASE,,2020-08-17 00:28:12 EDT
341196384,N,16,LEAD,,2020-08-17 00:28:12 EDT
341196467,N,4,ATAR,,2020-08-17 00:28:12 EDT
341196541,N,9,100%,,2020-08-17 00:28:12 EDT
341196566,N,3,ERGO-LTR,,2020-08-17 00:28:12 EDT
341196772,N,22,UNISTAFF,,2020-08-17 00:28:12 EDT
341196798,N,3,ERGO-LTR,,2020-08-17 00:28:12 EDT
341196798,N,3,UED,,2020-08-17 00:28:12 EDT
341196798,N,3,BACK,,2020-08-17 00:28:12 EDT
341197143,N,16,LEAD,,2020-08-17 00:28:12 EDT
341197234,N,1,1119723,,2020-08-17 00:28:12 EDT
341197333,N,9,100%,,2020-08-17 00:28:12 EDT
341197457,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341197549,N,6,LAB,,2020-08-17 00:28:12 EDT
341197705,N,1,1119770,,2020-08-17 00:28:12 EDT
341197770,N,22,PRIDE STAFF,,2020-08-17 00:28:12 EDT
341197770,N,22,EMPLOYEE TEMPS,,2020-08-17 00:28:12 EDT
341197911,N,1,1119791,,2020-08-17 00:28:12 EDT
341198042,N,3,NURSING-HOSP,,2020-08-17 00:28:12 EDT
341198075,N,1,1119791,,2020-08-17 00:28:12 EDT
341198141,N,16,RESCON,,2020-08-17 00:28:12 EDT
341198141,N,14,"FOCUS,S",,2020-08-17 00:28:12 EDT
341198463,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341198513,N,1,1119791,,2020-08-17 00:28:12 EDT
341198612,N,16,RKNEP,,2020-08-17 00:28:12 EDT
341198737,N,10,IMMLANG-N,,2020-08-17 00:28:12 EDT
341198851,N,10,IMMLANG-N,,2020-08-17 00:28:12 EDT
341199149,N,1,318031424,,2020-08-17 00:28:12 EDT
341199156,N,1,318031424,,2020-08-17 00:28:12 EDT
341199164,N,1,318031424,,2020-08-17 00:28:12 EDT
341199172,N,1,318031978,,2020-08-17 00:28:12 EDT
341199180,N,1,318031317,,2020-08-17 00:28:12 EDT
341199180,N,14,"FOCUS,S",,2020-08-17 00:28:12 EDT
341199198,N,1,318031317,,2020-08-17 00:28:12 EDT
341199198,N,14,"FOCUS,C,2",,2020-08-17 00:28:12 EDT
341199214,N,1,317897932,,2020-08-17 00:28:12 EDT
341199222,N,1,317897932,,2020-08-17 00:28:12 EDT
341199263,N,1,317897957,,2020-08-17 00:28:12 EDT
341199271,N,1,317897957,,2020-08-17 00:28:12 EDT
341199313,N,2,BLOOD,,2020-08-17 00:28:12 EDT
341199495,N,9,TLC 100%,,2020-08-17 00:28:12 EDT
341199503,N,1,318011970,,2020-08-17 00:28:12 EDT
341199511,N,1,318011269,,2020-08-17 00:28:12 EDT
341199560,N,1,318036738,,2020-08-17 00:28:12 EDT
341199578,N,1,318036738,,2020-08-17 00:28:12 EDT
341199768,N,16,RESCON,,2020-08-17 00:28:12 EDT
341199776,N,9,100%,,2020-08-17 00:28:12 EDT
341199784,N,16,COMTOWER,,2020-08-17 00:28:12 EDT
341199784,N,16,RESCON,,2020-08-17 00:28:12 EDT
341199800,N,4,ATAR,,2020-08-17 00:28:12 EDT
341200087,N,16,RESCON,,2020-08-17 00:28:12 EDT
341200152,N,9,100%,,2020-08-17 00:28:12 EDT
341200160,N,16,RESCON,,2020-08-17 00:28:12 EDT
341200236,N,9,100%,,2020-08-17 00:28:12 EDT
341200327,N,16,ASBESTOS,,2020-08-17 00:28:12 EDT
341200368,N,9,100%,,2020-08-17 00:28:12 EDT
